time,stl1Mean,stl2Mean,stl3Mean,stl4Mean,SKTMean,depth1,srcMean,T2mMean,swl1Mean,swl2Mean,swl3Mean,swl4Mean,TPMean,time,depth2,depth3,depth4
2022/9/14,9.8125525,10.0686575,9.5560225,7.0024675,7.5313,7,0.000101216,3.5054275,0.419315335,0.41912079,0.39984512,0.392715453,0.006100025,1,21,72,189
2022/9/15,8.85827,9.434745,9.453425,7.0573925,6.449425,7,1.31E-05,3.04739,0.408081053,0.41316986,0.403175353,0.392959593,0.002006502,1,21,72,189
2022/9/16,7.449395,8.41894,9.2501175,7.1068375,4.2699825,7,2.43E-05,1.76672,0.39926529,0.406333927,0.40393066,0.393276215,0.002622022,1,21,72,189
2022/9/17,7.327655,8.1591425,8.9980375,7.150235,2.853425,7,7.21E-06,1.9754875,0.40074158,0.402687072,0.403644562,0.39359284,0.001584811,1,21,72,189
2022/9/18,7.79243,8.036155,8.75036,7.1863025,5.6738225,7,4.52E-06,4.51449,0.395168308,0.399799343,0.40312195,0.393875118,0.000151806,1,21,72,189
2022/9/19,9.4634925,8.9410925,8.623895,7.2184075,9.13587,7,4.95E-06,7.1289925,0.38326645,0.394382478,0.402378083,0.394126893,0.00018048,1,21,72,189
2022/9/20,10.402855,9.9096975,8.7030875,7.24947,10.39045,7,8.55E-05,6.5187,0.389305118,0.389602665,0.40147018,0.394348145,0.001807463,1,21,72,189
2022/9/21,9.278955,9.47073,8.78655,7.2812775,7.4686275,7,0.000140868,4.58981,0.42332077,0.409378055,0.401618963,0.394542693,0.008189294,1,21,72,189
2022/9/22,8.4326425,9.1137925,8.78649,7.31375,4.7561275,7,5.22E-05,2.082605,0.41632843,0.419883725,0.406665805,0.394851685,0.004278889,1,21,72,189
2022/9/23,8.2604025,8.5822675,8.6965275,7.3445075,6.3769775,7,1.15E-06,4.108665,0.402214048,0.41077423,0.408222195,0.395320888,0.00010055,1,21,72,189
2022/9/24,9.570425,8.8993475,8.623775,7.372645,9.349385,7,6.25E-05,5.340205,0.401809693,0.404907228,0.407737733,0.3957901,0.001914129,1,21,72,189
2022/9/25,9.5279925,9.51416,8.6667075,7.39999,8.0179425,7,9.50E-05,4.141445,0.413894652,0.412673945,0.407806395,0.39622116,0.003681516,1,21,72,189
2022/9/26,9.2666575,9.35827,8.7044,7.4268475,8.3421575,7,2.76E-05,4.800195,0.398353575,0.408908848,0.408329013,0.39667893,0.001146366,1,21,72,189
2022/9/27,9.959465,9.56997,8.74047,7.4549825,9.70125,7,5.94E-05,6.001495,0.394889833,0.400867463,0.40763855,0.397102353,0.00135826,1,21,72,189
2022/9/28,9.346735,9.5450375,8.82842,7.483425,8.4401725,7,8.33E-05,4.576685,0.40884399,0.403465272,0.406990053,0.39747238,0.002781831,1,21,72,189
2022/9/29,10.2014725,9.7037575,8.84759,7.512905,10.034205,7,6.23E-05,6.1320725,0.395576478,0.402168275,0.406581883,0.39779663,0.001238084,1,21,72,189
2022/9/30,7.821055,8.76934,8.8711775,7.5412825,5.3069725,7,6.86E-05,2.3481975,0.404491428,0.401702878,0.406085965,0.398090363,0.004268574,1,21,72,189
2022/10/1,7.9155225,8.22967,8.72424,7.5686275,5.587455,7,2.04E-05,2.5911475,0.403862003,0.402477265,0.405776978,0.398365023,0.002152306,1,21,72,189
2022/10/2,7.3505525,7.9259275,8.5774825,7.5917,3.84795,7,9.46E-06,0.30691,0.397232055,0.400669097,0.405410767,0.39860916,0.002871364,1,21,72,189
2022/10/3,6.564235,7.3559525,8.3921775,7.610625,2.1383025,7,2.45E-06,0.0400575,0.398578648,0.398689268,0.404842377,0.398830413,0.001803218,1,21,72,189
2022/10/4,6.5586525,7.0525175,8.1633825,7.624965,3.19506,7,2.48E-06,1.1265175,0.397609713,0.397808077,0.404247287,0.399013523,0.000344989,1,21,72,189
2022/10/5,6.381735,7.0369825,7.9793325,7.6337525,3.15774,7,1.12E-05,1.0600225,0.396106718,0.396656035,0.40365219,0.399173737,0.000651849,1,21,72,189
2022/10/6,5.1123275,6.173395,7.76858,7.6393675,1.2942425,7,7.55E-06,0.155605,0.390995028,0.394485475,0.40304565,0.399303433,0.001054614,1,21,72,189
2022/10/7,5.6475475,5.99883,7.4974925,7.6374725,3.22393,7,2.72E-06,2.2382125,0.387493133,0.39146423,0.40229416,0.39940262,0.000276672,1,21,72,189
2022/10/8,5.46452,5.8102375,7.2728225,7.6324125,3.93673,7,7.99E-06,1.51104,0.382637023,0.38819885,0.401428223,0.39946747,0.000263336,1,21,72,189
2022/10/9,6.6588675,6.68563,7.14587,7.6216675,5.7499625,7,5.91E-06,3.026055,0.375141145,0.384399415,0.400417328,0.39951706,0.000179493,1,21,72,189
2022/10/10,6.4599375,6.6645725,7.106745,7.610925,5.5508625,7,1.38E-05,1.8932475,0.369838717,0.380027775,0.399238585,0.399539948,0.000920675,1,21,72,189
2022/10/11,5.3763675,6.1588075,7.0478775,7.59878,2.8102375,7,6.76E-06,-0.2331025,0.3706665,0.376892088,0.39798355,0.3995514,0.001804472,1,21,72,189
2022/10/12,5.07092,5.5910575,6.8955925,7.5851125,2.52063,7,9.76E-07,-0.6121725,0.371170048,0.375114445,0.396675113,0.399543765,0.00051804,1,21,72,189
2022/10/13,3.7620325,4.7634825,6.694845,7.567045,0.874765,7,3.13E-07,-2.84815,0.366626743,0.373386383,0.395370483,0.399520872,0.001089324,1,21,72,189
2022/10/14,3.2581575,4.109355,6.4035875,7.5445825,-0.863225,7,1.27E-07,-2.788365,0.364143373,0.371219633,0.394046785,0.39949036,0.00063159,1,21,72,189
2022/10/15,2.1060375,3.1505375,6.0646025,7.5160725,-1.353735,7,1.64E-07,-4.0414775,0.360710148,0.369335173,0.39269257,0.39943695,0.000579719,1,21,72,189
2022/10/16,1.941795,2.942405,5.705805,7.4803725,-2.82862,7,1.13E-06,-3.00623,0.359214783,0.367279055,0.391315463,0.399364475,0.000353883,1,21,72,189
2022/10/17,2.0160325,2.5855325,5.3686125,7.4369125,-2.1417575,7,1.21E-06,-3.874425,0.358463288,0.365795133,0.389938353,0.399291988,0.001915463,1,21,72,189
2022/10/18,1.576355,2.5724775,5.0849275,7.3886925,-9.5883725,7,2.16E-07,-5.8277675,0.35858154,0.36459732,0.388572693,0.39920807,0.001515931,1,21,72,189
2022/10/19,1.326335,2.226705,4.8057175,7.335595,-6.1271525,7,2.16E-07,-4.393805,0.36096573,0.363967892,0.38723755,0.39911652,8.82E-05,1,21,72,189
2022/10/20,1.20548,2.13619,4.5494675,7.2773675,-7.349525,7,8.27E-07,-5.1675775,0.359683992,0.363571168,0.385929105,0.39902115,0.0002285,1,21,72,189
2022/10/21,0.98365,1.8840875,4.3030675,7.215905,-6.77818,7,1.04E-07,-3.7573,0.361015318,0.363117215,0.38463974,0.398910523,4.55E-05,1,21,72,189
2022/10/22,0.8810675,1.7284075,4.063895,7.1493175,-5.5767725,7,4.47E-08,-3.0254275,0.363780975,0.363246918,0.383392338,0.398799895,2.15E-07,1,21,72,189
2022/10/23,1.54198,1.7766675,3.8562575,7.07992,-1.611395,7,1.81E-06,-0.3671675,0.36777115,0.363967895,0.382186888,0.39868164,0.000252745,1,21,72,189
2022/10/24,2.06704,2.14495,3.739255,7.0081375,0.2525425,7,1.96E-06,0.425075,0.369499208,0.365055078,0.381038665,0.398551943,0.000219466,1,21,72,189
2022/10/25,1.69053,2.2092975,3.6856675,6.9374625,-2.1430775,7,3.73E-07,-2.3592575,0.36904526,0.365901948,0.379970555,0.39841461,0.001566639,1,21,72,189
2022/10/26,1.683695,2.0321375,3.6155825,6.865925,-1.222035,7,2.83E-07,-2.8487025,0.368122103,0.366283415,0.378967285,0.398277287,0.000552161,1,21,72,189
2022/10/27,1.33076,1.9703725,3.5456175,6.79568,-4.37053,7,4.17E-07,-4.8811975,0.363342283,0.36598587,0.37799835,0.398143767,0.002837988,1,21,72,189
2022/10/28,1.1287475,1.8662525,3.4658625,6.72445,-8.3800875,7,2.01E-07,-5.23609,0.360549923,0.364982608,0.37704468,0.398002622,0.001028046,1,21,72,189
2022/10/29,0.71756,1.546895,3.35549,6.65188,-8.43055,7,8.94E-08,-2.0212425,0.363319395,0.364219665,0.376087185,0.39786148,2.33E-06,1,21,72,189
2022/10/30,1.041475,1.48298,3.2305575,6.579155,-3.80262,7,1.64E-07,-3.88398,0.364845275,0.364089963,0.37514496,0.39770889,0.000282086,1,21,72,189
2022/10/31,1.2227425,1.5949025,3.1408175,6.505485,-3.451085,7,1.79E-07,-4.5898775,0.36653137,0.364101413,0.374233248,0.397560115,0.00040421,1,21,72,189
2022/11/1,1.20715,1.58987,3.0747625,6.433405,-2.8472675,7,7.30E-07,-5.5361975,0.363300325,0.363971713,0.373344425,0.397403718,0.00110555,1,21,72,189
2022/11/2,1.045505,1.578835,3.0197525,6.3601025,-7.1515575,7,4.40E-07,-5.6099325,0.361278535,0.363334662,0.372474665,0.397247315,0.000597613,1,21,72,189
2022/11/3,0.67472,1.407435,2.956365,6.28753,-8.5807875,7,1.04E-07,-5.706825,0.365787505,0.363071435,0.371612545,0.397083282,5.29E-06,1,21,72,189
2022/11/4,0.63044,1.2141825,2.8754675,6.2144425,-5.6737,7,2.76E-07,-5.1083425,0.367427828,0.363422392,0.37078476,0.396923065,0.000108464,1,21,72,189
2022/11/5,0.55761,1.17848,2.7968875,6.141015,-6.2392925,7,4.62E-07,-7.243205,0.364456172,0.363384245,0.369983672,0.396759035,0.000480264,1,21,72,189
2022/11/6,-0.103865,0.8990075,2.7109925,6.0676875,-10.868995,7,3.95E-07,-8.3198725,0.36083603,0.362693783,0.369194028,0.396591188,0.000179348,1,21,72,189
2022/11/7,-0.4411325,0.54661,2.5927425,5.993095,-10.60838,7,1.86E-07,-7.4363625,0.363307955,0.36191178,0.368400578,0.39642334,1.69E-06,1,21,72,189
2022/11/8,-0.6511325,0.30163,2.4629625,5.91812,-9.3297725,7,1.71E-07,-6.38953,0.365909575,0.361549373,0.36761093,0.396247865,2.18E-05,1,21,72,189
2022/11/9,-0.73326,0.1451675,2.3399125,5.83996,-8.9455575,7,1.49E-07,-5.34153,0.367111205,0.361373905,0.366828918,0.396072388,1.11E-05,1,21,72,189
2022/11/10,-0.544565,0.1726,2.2353,5.7608925,-6.8112325,7,1.19E-07,-3.79847,0.370651245,0.36165237,0.366065983,0.395896913,7.50E-07,1,21,72,189
2022/11/11,-0.371925,0.278575,2.1569475,5.6805975,-5.5687775,7,8.20E-08,-3.024205,0.374172213,0.362770083,0.365329748,0.395713808,4.28E-07,1,21,72,189
2022/11/12,-0.10001,0.348215,2.09263,5.5998825,-3.4097675,7,7.45E-09,-2.333835,0.375305178,0.364162445,0.364646913,0.395530703,0,1,21,72,189
2022/11/13,0.232385,0.5936825,2.05386,5.5198675,-2.7100875,7,1.27E-07,-1.747955,0.373798367,0.365337375,0.36400986,0.395351408,6.39E-07,1,21,72,189
2022/11/14,0.4067225,0.63482,2.0241525,5.44143,-1.8310275,7,9.69E-08,-0.533295,0.37114334,0.365890505,0.36341095,0.39516449,4.29E-07,1,21,72,189
2022/11/15,0.49192,0.7369425,2.0063125,5.362205,-1.58976,7,1.04E-07,-0.03263,0.366188043,0.365692143,0.36283493,0.394981385,3.26E-07,1,21,72,189
2022/11/16,0.652505,0.76658,1.9921525,5.285515,-0.70411,7,1.20E-06,1.2601275,0.361991885,0.364822388,0.362247468,0.39479446,5.58E-06,1,21,72,189
2022/11/17,-0.117815,0.613965,1.976815,5.2105025,-3.7035,7,1.53E-06,-6.030495,0.358737945,0.363693233,0.361663815,0.394603733,0.001960964,1,21,72,189
2022/11/18,-0.4042,0.4191175,1.9420125,5.13565,-8.68737,7,1.94E-07,-7.2075875,0.359222415,0.36260605,0.361053465,0.394416807,0.001327125,1,21,72,189
2022/11/19,-0.6714175,0.0427625,1.880045,5.0617,-6.7152625,7,6.93E-07,-5.7837275,0.35951614,0.36180115,0.360443112,0.394233708,0.000158679,1,21,72,189
2022/11/20,-0.775205,-0.0514,1.8086625,4.9863825,-6.9933375,7,3.95E-07,-9.2237625,0.358333585,0.361057278,0.359821318,0.39404297,0.000942148,1,21,72,189
2022/11/21,-0.9743275,-0.0981625,1.746365,4.91208,-14.24641,7,5.51E-07,-12.9757575,0.358207703,0.360237123,0.359184268,0.393859865,0.00118477,1,21,72,189
2022/11/22,-1.456475,-0.442235,1.6684425,4.8354125,-15.6302475,7,3.87E-07,-11.57488,0.36037445,0.359432223,0.358551025,0.393665315,0.000223093,1,21,72,189
2022/11/23,-1.82679,-0.82377,1.5653325,4.758265,-13.0236275,7,1.49E-07,-8.8942775,0.36293411,0.358779905,0.357902527,0.393478395,6.30E-06,1,21,72,189
2022/11/24,-1.70168,-0.882575,1.45556,4.6797425,-9.8191725,7,3.28E-07,-7.669955,0.367168428,0.358421325,0.3572464,0.393280028,3.78E-05,1,21,72,189
2022/11/25,-1.7860325,-0.8657875,1.35824,4.5989625,-9.6169025,7,3.58E-07,-8.2443925,0.368591307,0.358306888,0.356586458,0.393089293,4.39E-05,1,21,72,189
2022/11/26,-1.7152275,-0.9642425,1.25982,4.516225,-7.660805,7,2.53E-07,-8.20934,0.368072513,0.35819626,0.35594177,0.39289856,1.51E-05,1,21,72,189
2022/11/27,-1.616155,-0.9247525,1.1720525,4.43295,-8.7170525,7,1.27E-07,-8.7612075,0.368156428,0.357990273,0.355289463,0.392696383,0.001300884,1,21,72,189
2022/11/28,-2.1081425,-1.1086525,1.09243,4.3478,-12.398985,7,2.53E-07,-11.23016,0.367530825,0.3576622,0.35464096,0.392501828,0.000602338,1,21,72,189
2022/11/29,-2.4606675,-1.57392,0.9688975,4.2612225,-11.1709925,7,1.04E-07,-9.7434025,0.3697052,0.357303617,0.353984835,0.392307278,0.000240297,1,21,72,189
2022/11/30,-2.0626575,-1.407625,0.8508,4.1732375,-13.31177,7,1.52E-06,-10.291215,0.371364593,0.357059478,0.353332518,0.392101285,0.000896836,1,21,72,189
2022/12/1,-2.0398,-1.39216,0.7508525,4.0830025,-15.284515,7,4.43E-06,-13.9982725,0.371040345,0.35681915,0.35267258,0.391899108,0.002007688,1,21,72,189
2022/12/2,-1.728985,-1.18354,0.67089,3.9919625,-19.32656,7,6.12E-06,-15.7376675,0.370414735,0.356536865,0.352020263,0.391696927,0.000955528,1,21,72,189
2022/12/3,-1.830295,-1.22654,0.60589,3.90121,-21.27011,7,7.49E-06,-17.3212,0.369926455,0.35623932,0.351364137,0.39149475,0.000414644,1,21,72,189
2022/12/4,-2.0470075,-1.3592275,0.5349975,3.81008,-21.806375,7,8.52E-06,-15.419895,0.369522095,0.355945585,0.350723265,0.391296387,0.00018721,1,21,72,189
2022/12/5,-2.611885,-1.7004775,0.4320925,3.7187425,-22.111655,7,8.84E-06,-15.60051,0.369186403,0.35567093,0.3500824,0.391082765,2.05E-05,1,21,72,189
2022/12/6,-2.8699975,-2.0571,0.2672925,3.626425,-16.6878425,7,6.36E-06,-13.3821575,0.368919373,0.3554039,0.3494339,0.390880585,0.0003341,1,21,72,189
2022/12/7,-3.127445,-2.1951025,0.07617,3.5320375,-21.4233725,7,5.96E-06,-15.38939,0.368698118,0.355148315,0.348804475,0.390670778,0.000329309,1,21,72,189
2022/12/8,-3.4774225,-2.5468825,-0.14426,3.435935,-19.49212,7,5.56E-06,-14.1868725,0.368515015,0.354919438,0.34817123,0.390464783,6.57E-05,1,21,72,189
2022/12/9,-3.8021,-2.86649,-0.3705525,3.3374825,-20.08749,7,4.95E-06,-13.9885275,0.368377682,0.354675293,0.347549438,0.390258788,8.51E-06,1,21,72,189
2022/12/10,-3.7276675,-2.964085,-0.5781325,3.2397425,-16.8815175,7,4.83E-06,-12.28362,0.368270878,0.354438783,0.346939088,0.390048978,6.35E-05,1,21,72,189
2022/12/11,-3.6800875,-3.0074525,-0.738715,3.15063,-17.3983975,7,7.61E-06,-13.53775,0.36819458,0.3542099,0.346340178,0.389835358,0.000683597,1,21,72,189
2022/12/12,-3.804145,-3.0783425,-0.8610025,3.069545,-17.9490525,7,1.09E-05,-15.7240775,0.368125918,0.353992462,0.345752718,0.389633178,0.000490234,1,21,72,189
2022/12/13,-3.976235,-3.22355,-0.9747425,2.99414,-18.987445,7,1.22E-05,-15.953435,0.368076323,0.353778838,0.345176695,0.389430998,0.000384955,1,21,72,189
2022/12/14,-4.5767,-3.627235,-1.10654,2.9214675,-23.74194,7,1.30E-05,-17.90284,0.36805725,0.353572845,0.344612128,0.389225008,0.000180435,1,21,72,189
2022/12/15,-5.20875,-4.2534875,-1.2925475,2.8520725,-23.6609775,7,1.34E-05,-16.9616675,0.36805725,0.353363035,0.344062803,0.389019013,1.48E-05,1,21,72,189
2022/12/16,-5.39878,-4.542425,-1.4923825,2.78225,-21.30185,7,1.38E-05,-16.60088,0.36805725,0.353172303,0.343528743,0.38882065,3.46E-05,1,21,72,189
2022/12/17,-5.4208425,-4.6040125,-1.6600375,2.7137725,-20.8144775,7,1.45E-05,-17.53341,0.36805725,0.352989193,0.343002318,0.388618468,0.000244941,1,21,72,189
2022/12/18,-5.7251025,-4.833045,-1.8093625,2.64764,-22.9670375,7,1.57E-05,-18.8531275,0.36805725,0.35280991,0.342502588,0.388427735,0.00017224,1,21,72,189
2022/12/19,-6.2031925,-5.182505,-1.9741575,2.58038,-26.742955,7,1.67E-05,-20.3000425,0.36805725,0.35264969,0.342010498,0.388233185,6.57E-05,1,21,72,189
2022/12/20,-6.8764725,-5.7477775,-2.1785025,2.51345,-29.007335,7,1.69E-05,-18.5298825,0.36805725,0.352493285,0.341529845,0.38804245,3.62E-06,1,21,72,189
2022/12/21,-7.1901275,-6.1309275,-2.41404,2.44671,-26.7796775,7,1.72E-05,-15.054055,0.36805725,0.352340698,0.34106827,0.387855533,1.07E-06,1,21,72,189
2022/12/22,-7.046635,-6.1106925,-2.620245,2.3785075,-24.2484525,7,1.74E-05,-13.5365425,0.368137358,0.35219574,0.340621945,0.387672425,5.36E-07,1,21,72,189
2022/12/23,-7.2036275,-6.2214125,-2.7874525,2.3099625,-25.309435,7,1.75E-05,-14.606685,0.36816406,0.352062225,0.340187078,0.387496945,2.05E-08,1,21,72,189
2022/12/24,-7.3678075,-6.3848625,-2.9471175,2.24133,-24.9144225,7,1.77E-05,-14.119345,0.36855316,0.351928713,0.339775087,0.38732147,4.36E-07,1,21,72,189
2022/12/25,-7.3522375,-6.4273475,-3.09034,2.17245,-23.1051775,7,1.63E-05,-12.706665,0.370101928,0.35180664,0.339370728,0.38715744,5.39E-07,1,21,72,189
2022/12/26,-7.45637,-6.5269225,-3.21195,2.1035975,-23.2110225,7,1.26E-05,-12.95461,0.370952613,0.35168457,0.338985445,0.386989595,2.62E-06,1,21,72,189
2022/12/27,-7.3980175,-6.5020475,-3.3125975,2.03387,-22.125425,7,9.17E-06,-12.6722025,0.371582035,0.3515625,0.3386116,0.386833193,4.77E-06,1,21,72,189
2022/12/28,-7.454595,-6.6709675,-3.4012875,1.9647175,-19.8302325,7,7.23E-06,-17.4756475,0.37174988,0.351455685,0.338256832,0.386676783,0.000394765,1,21,72,189
2022/12/29,-7.196295,-6.31962,-3.4402825,1.8953825,-24.76559,7,7.41E-06,-19.840895,0.37174988,0.351345065,0.337913508,0.386528013,0.000341428,1,21,72,189
2022/12/30,-7.80197,-6.7995975,-3.50327,1.8257725,-25.7015825,7,7.09E-06,-16.8443675,0.372882845,0.35123825,0.337581635,0.386386875,2.21E-05,1,21,72,189
2022/12/31,-8.00983,-7.0087625,-3.6022725,1.756465,-25.4117875,7,6.33E-06,-16.172445,0.373718262,0.351139067,0.337272645,0.38624573,8.64E-07,1,21,72,189
2023/1/1,-8.2634075,-7.228065,-3.7109725,1.68825,-25.706935,7,5.64E-06,-15.412615,0.374523162,0.351047515,0.336971285,0.386108398,2.14E-07,1,21,72,189
2023/1/2,-8.397745,-7.39301,-3.82267,1.62206,-23.900885,7,5.24E-06,-16.675515,0.375679015,0.35095215,0.336685183,0.38598633,1.24E-06,1,21,72,189
2023/1/3,-8.5999525,-7.54667,-3.922215,1.55731,-25.18152,7,5.10E-06,-14.799655,0.37599182,0.350860592,0.336410523,0.38585663,9.86E-07,1,21,72,189
2023/1/4,-8.58314,-7.599185,-4.0201775,1.4917525,-23.68152,7,5.15E-06,-15.903255,0.376049045,0.350780485,0.336143493,0.385738373,2.44E-05,1,21,72,189
2023/1/5,-8.8828775,-7.77149,-4.1067925,1.42675,-25.8177425,7,5.32E-06,-19.12875,0.37606812,0.350704195,0.335891723,0.38562775,2.67E-05,1,21,72,189
2023/1/6,-9.255655,-8.101845,-4.21079,1.3591525,-26.10815,7,5.24E-06,-19.8880275,0.37606812,0.350624083,0.335666657,0.38552475,6.37E-06,1,21,72,189
2023/1/7,-9.2025825,-8.1608025,-4.3182125,1.2911,-24.1383825,7,5.30E-06,-17.93676,0.37606812,0.35054779,0.335441588,0.385417938,2.30E-05,1,21,72,189
2023/1/8,-8.905885,-8.0134575,-4.4001825,1.2209125,-21.3824775,7,5.36E-06,-15.162845,0.37606812,0.350486755,0.335231782,0.38532257,1.91E-05,1,21,72,189
2023/1/9,-8.1995325,-7.5187075,-4.4230725,1.1478225,-17.5935225,7,5.57E-06,-14.81535,0.376457205,0.35042572,0.335029602,0.385234838,0.000272093,1,21,72,189
2023/1/10,-7.836125,-7.1500625,-4.3780275,1.0750675,-24.848005,7,6.11E-06,-21.911325,0.3765869,0.350364683,0.334846493,0.385147093,0.00185178,1,21,72,189
2023/1/11,-7.8366725,-7.06922,-4.33878,0.9991675,-30.25695,7,6.44E-06,-19.0083375,0.3765869,0.35030365,0.334671025,0.385066985,0.000637531,1,21,72,189
2023/1/12,-7.717385,-6.97138,-4.3276125,0.92199,-25.0854025,7,6.88E-06,-14.0490625,0.376998898,0.35025025,0.33450699,0.38499451,1.08E-06,1,21,72,189
2023/1/13,-7.950045,-7.1019975,-4.3325625,0.8417,-23.7953825,7,6.83E-06,-13.6303725,0.377285008,0.35020065,0.334350585,0.384925838,6.43E-07,1,21,72,189
2023/1/14,-7.794595,-7.1216775,-4.356485,0.755455,-20.5528075,7,6.24E-06,-13.8667275,0.3773346,0.35014725,0.334205628,0.38485718,0.000503488,1,21,72,189
2023/1/15,-7.2544625,-6.7361825,-4.3378075,0.6640825,-20.8370375,7,6.99E-06,-16.68199,0.377403263,0.35009766,0.334068295,0.38479614,0.002175688,1,21,72,189
2023/1/16,-6.803695,-6.2789675,-4.2666975,0.56512,-27.11555,7,8.26E-06,-20.970605,0.37742615,0.350055695,0.3339386,0.384738922,0.001643467,1,21,72,189
2023/1/17,-6.9983275,-6.360755,-4.2068275,0.455865,-28.4756525,7,8.53E-06,-17.3132925,0.37742615,0.350009915,0.33381653,0.384677885,0.000251561,1,21,72,189
2023/1/18,-7.111365,-6.4153175,-4.1871075,0.3281175,-26.3322875,7,8.62E-06,-12.7971825,0.37742615,0.349971775,0.333702087,0.384620668,2.18E-07,1,21,72,189
2023/1/19,-7.4351525,-6.6738675,-4.20761,0.1903,-24.7035825,7,8.69E-06,-12.435095,0.37742615,0.349929805,0.333587648,0.384563445,1.09E-07,1,21,72,189
2023/1/20,-7.2975875,-6.6550675,-4.249125,0.055115,-20.5555275,7,8.71E-06,-11.218,0.377872468,0.349895478,0.33346939,0.384513855,0,1,21,72,189
2023/1/21,-7.1609825,-6.5323875,-4.2726875,-0.075965,-20.29379,7,8.78E-06,-12.6731575,0.378616335,0.349861145,0.333358765,0.384456638,4.46E-06,1,21,72,189
2023/1/22,-7.323705,-6.6081925,-4.2997825,-0.202215,-22.8775625,7,9.04E-06,-12.865745,0.378860473,0.349823,0.33324814,0.38440704,6.27E-06,1,21,72,189
2023/1/23,-7.4108025,-6.736485,-4.351475,-0.32456,-20.011365,7,8.93E-06,-10.54217,0.381359108,0.349796295,0.333133698,0.38434601,2.18E-07,1,21,72,189
2023/1/24,-6.93125,-6.477575,-4.3841325,-0.4436675,-17.04755,7,9.10E-06,-13.38145,0.3821869,0.34976959,0.33302307,0.384296415,0.001468339,1,21,72,189
2023/1/25,-6.965855,-6.32047,-4.3798,-0.558385,-25.389015,7,9.66E-06,-16.22356,0.3821869,0.349739075,0.33291626,0.384239195,0.000725819,1,21,72,189
2023/1/26,-7.3633825,-6.6449325,-4.4184325,-0.6677,-24.8223,7,9.72E-06,-15.53951,0.38231278,0.349720013,0.332809448,0.384181978,7.82E-07,1,21,72,189
2023/1/27,-7.68363,-6.9107425,-4.499735,-0.776285,-26.053995,7,9.88E-06,-17.5408825,0.38254929,0.3496933,0.332702635,0.384132383,1.07E-06,1,21,72,189
2023/1/28,-7.976295,-7.168185,-4.6119125,-0.882485,-26.42197,7,1.00E-05,-16.0495325,0.3831749,0.349678035,0.332595825,0.384075165,9.10E-07,1,21,72,189
2023/1/29,-7.9932575,-7.27195,-4.73508,-0.989785,-23.2230125,7,1.05E-05,-15.74565,0.38336182,0.349666588,0.332485198,0.384025575,2.97E-06,1,21,72,189
2023/1/30,-7.96842,-7.2501575,-4.8389625,-1.0958,-23.22272,7,1.09E-05,-15.7959825,0.38336182,0.34965515,0.332386015,0.383964538,1.97E-06,1,21,72,189
2023/1/31,-8.18528,-7.407815,-4.9410775,-1.20078,-24.4508925,7,1.08E-05,-15.4768125,0.38336182,0.349647525,0.332283022,0.383914945,5.04E-06,1,21,72,189
2023/2/1,-8.41691,-7.61588,-5.0685775,-1.3050325,-24.66034,7,9.60E-06,-15.22624,0.38336182,0.3496399,0.332180025,0.38385773,2.68E-06,1,21,72,189
2023/2/2,-8.4613975,-7.709505,-5.2297725,-1.4088525,-23.2635975,7,8.21E-06,-12.8470475,0.383785255,0.3496399,0.332073215,0.383808135,5.36E-07,1,21,72,189
2023/2/3,-8.1764275,-7.65824,-5.4763525,-1.5120025,-16.891555,7,7.24E-06,-11.85172,0.3839264,0.3496399,0.331974033,0.383750918,1.11E-05,1,21,72,189
2023/2/4,-7.58286,-7.19718,-5.6121625,-1.6139225,-15.388665,7,6.94E-06,-12.53557,0.3839264,0.3496399,0.331871035,0.383693693,0.000200377,1,21,72,189
2023/2/5,-7.9671375,-7.32505,-5.6772825,-1.71207,-21.9286625,7,7.08E-06,-12.661685,0.3839264,0.3496399,0.331775665,0.383644105,0.000133539,1,21,72,189
2023/2/6,-8.1821075,-7.6012325,-5.7991075,-1.8080825,-19.792265,7,7.04E-06,-11.8225925,0.3839264,0.3496399,0.3316803,0.38358307,1.07E-06,1,21,72,189
2023/2/7,-8.153725,-7.63529,-5.9197675,-1.901835,-18.64712,7,6.92E-06,-10.876355,0.3839264,0.3496399,0.33158112,0.38353729,5.40E-07,1,21,72,189
2023/2/8,-7.970495,-7.5646725,-6.00956,-1.9933225,-16.0018375,7,7.13E-06,-9.7591325,0.3839264,0.3496399,0.331489563,0.383480078,3.84E-05,1,21,72,189
2023/2/9,-7.3481825,-7.1963875,-6.028725,-2.0830425,-14.501925,7,7.15E-06,-7.3253,0.383789065,0.349754335,0.33139801,0.38343048,2.17E-05,1,21,72,189
2023/2/10,-6.760105,-6.74064,-5.9567625,-2.1692925,-11.16713,7,7.09E-06,-5.5299175,0.383518223,0.350379943,0.331306458,0.383373263,8.84E-06,1,21,72,189
2023/2/11,-6.16068,-6.204325,-5.7817725,-2.2508275,-12.2865825,7,7.10E-06,-6.6992175,0.38076401,0.352039335,0.331222537,0.38332367,5.15E-05,1,21,72,189
2023/2/12,-5.7552225,-5.8743025,-5.56797,-2.3284675,-9.6042525,7,7.25E-06,-8.1920075,0.376087183,0.353942873,0.33113098,0.38327026,0.000607679,1,21,72,189
2023/2/13,-5.63053,-5.6020275,-5.361545,-2.40147,-12.546415,7,7.50E-06,-9.53775,0.373638158,0.354927068,0.331058505,0.383216863,0.000622916,1,21,72,189
